"grantee_origin","lat_origin","long_origin","grantee_destination","lat_destination","long_destination","miles","minutes"
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,101.116976855166,113
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,66.4562703809751,76
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"People For People",46.6040141,-120.5146606,180.648761234391,178
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Pierce County Human Services",47.2499232,-122.4433833,28.2419420583791,32
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Pierce Transit",47.1709133,-122.4844693,21.4808021156446,26
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Puget Sound Educational Service District",47.4725062,-122.2346646,49.34122226199,56
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Rural Resources Community Action",48.5358622,-117.9056307,358.226706036745,373
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"San Juan County",48.5353048,-123.0194257,161.801330231448,251
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,138.687564622604,150
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Senior Services of Snohomish County",47.8203422,-122.3014052,74.7391483734988,83
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Skagit Transit System",48.4806171,-122.3316855,124.712305137994,126
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Skamania County Senior Services",45.6923108,-121.8940865,148.174038614491,147
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,79.3211395450569,88
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Sound Generations",47.6136836,-122.3444571,61.5903125745645,70
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Special Mobility Services, Inc.",45.5259917,-122.644411,117.390067008669,113
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Spokane Transit Authority",47.6683727,-117.430667,317.606428457806,295
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Spokane Tribe of Indians",47.886156,-117.9894493,331.197680545614,322
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Squaxin Island Tribe",47.1217757,-123.0803069,16.8230036586336,21
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"The Arc of Tri-Cities",46.2346178,-119.2292752,245.993398552454,245
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Thurston Regional Planning Council",47.0278081,-122.9202783,4.87838523025531,9
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Tri County Economic Development District",48.5357394,-117.9070033,358.261502823511,374
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"United Way of Pierce County",47.2490399,-122.4371755,28.1089686232403,32
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Valley Transit",46.0593099,-118.362419,298.723579296906,297
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,94.7547572178478,102
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"Whatcom Council of Governments",48.749823,-122.4734545,146.921975662133,147
"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,70.9922800843076,74
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Around the Sound LLC",47.2312078,-122.4659419,30.7852143482065,37
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,353.621724131075,348
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Ben Franklin Transit",46.239185,-119.240989,249.632769625388,249
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,91.7137666030383,99
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,63.5146991569236,72
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,31.640221108725,38
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,31.640221108725,38
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,188.015738089557,194
"Thurston Regional Planning Council",47.0278081,-122.9202783,"City of Ellensburg",46.997139,-120.5429167,150.060521554124,152
"Thurston Regional Planning Council",47.0278081,-122.9202783,"City of Longview",46.1189275,-122.9470869,72.7327407937644,73
"Thurston Regional Planning Council",47.0278081,-122.9202783,"City of Pullman",46.7358473,-117.1898316,327.483744929611,320
"Thurston Regional Planning Council",47.0278081,-122.9202783,"City of Yakima",46.6146036,-120.5399701,185.004573291975,182
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,119.418222580132,147
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Coastal Community Action Program",46.9751055,-123.8181052,47.1832001113497,52
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Columbia County Transit Authority",46.3135282,-117.9896769,313.168595402847,314
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Community Action of Skagit County",48.4408499,-122.3360986,125.377172313688,129
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Community Transit",47.935911,-122.252329,90.6748339696174,97
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,312.685168615287,302
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Cowlitz Indian Tribe",46.135192,-122.9327984,68.2054302871232,70
"Thurston Regional Planning Council",47.0278081,-122.9202783,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,95.9651883003261,121
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,203.725244571701,211
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Entrust Community Services",46.594791,-120.5223518,186.336793128132,186
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Everett Transit",47.9747952,-122.1934996,91.0812107293407,97
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Garfield County Transportation Authority",46.4744087,-117.5982103,318.560233237891,318
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Grant Transit Authority",47.1284982,-119.2769928,219.822486677802,212
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,49.3070468464169,57
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Hopelink",47.6101989,-122.1414751,66.1176230812057,75
"Thurston Regional Planning Council",47.0278081,-122.9202783,"HopeSource",46.9842027,-120.5386228,152.319205837907,153
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Human Services Council, Inc.",45.6214691,-122.5365338,108.972972838622,107
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,116.802871232005,162
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,95.0362383679313,114
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Jefferson Transit Authority",48.0505321,-122.8185547,89.5619581643204,108
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,376.469542869641,366
"Thurston Regional Planning Council",47.0278081,-122.9202783,"King County Metro Transit",47.5990865,-122.3313145,62.4478048198521,71
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,61.5561371589915,69
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Klickitat County Senior Services",45.821592,-120.8236469,221.00247057186,212
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,24.6205907500199,30
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,67.1758182215859,69
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,124.053651674223,154
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,163.417516702458,167
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Makah Tribal Council",48.3648679,-124.6138052,197.876898910363,237
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,22.3861399427344,28
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,189.865560128848,178
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Mt. Si Senior Center",47.4928162,-121.7885425,72.4090064026088,80
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Northshore Senior Center",47.7560448,-122.2026247,76.5498240276784,84
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Okanogan County Transit Authority",48.3626993,-119.5817291,272.510414181182,285
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,272.510414181182,285
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,93.812758490416,116
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,62.54722421061,73
"Thurston Regional Planning Council",47.0278081,-122.9202783,"People For People",46.6040141,-120.5146606,184.777772806808,183
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Pierce County Human Services",47.2499232,-122.4433833,32.3709536307962,37
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Pierce Transit",47.1709133,-122.4844693,25.610435059254,31
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Puget Sound Educational Service District",47.4725062,-122.2346646,53.4702338344071,61
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Rural Resources Community Action",48.5358622,-117.9056307,362.356338980355,378
"Thurston Regional Planning Council",47.0278081,-122.9202783,"San Juan County",48.5353048,-123.0194257,165.930963175058,256
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,142.817197566213,155
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Senior Services of Snohomish County",47.8203422,-122.3014052,78.8687813171081,88
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Skagit Transit System",48.4806171,-122.3316855,128.841316710411,131
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Skamania County Senior Services",45.6923108,-121.8940865,146.117921339378,146
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,83.450151117474,92
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Sound Generations",47.6136836,-122.3444571,65.7193241469816,75
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Special Mobility Services, Inc.",45.5259917,-122.644411,115.333949733556,112
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Spokane Transit Authority",47.6683727,-117.430667,321.735440030223,300
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Spokane Tribe of Indians",47.886156,-117.9894493,335.327313489223,327
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Squaxin Island Tribe",47.1217757,-123.0803069,12.9139574882685,18
"Thurston Regional Planning Council",47.0278081,-122.9202783,"The Arc of Tri-Cities",46.2346178,-119.2292752,250.123031496063,249
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,5.45191084069037,11
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Tri County Economic Development District",48.5357394,-117.9070033,362.39113576712,379
"Thurston Regional Planning Council",47.0278081,-122.9202783,"United Way of Pierce County",47.2490399,-122.4371755,32.2379801956574,36
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Valley Transit",46.0593099,-118.362419,302.853212240515,302
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,92.6986399427344,101
"Thurston Regional Planning Council",47.0278081,-122.9202783,"Whatcom Council of Governments",48.749823,-122.4734545,151.051608605742,152
"Thurston Regional Planning Council",47.0278081,-122.9202783,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,68.9367841803865,73
"Tri County Economic Development District",48.5357394,-117.9070033,"Around the Sound LLC",47.2312078,-122.4659419,333.545220909886,351
"Tri County Economic Development District",48.5357394,-117.9070033,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,177.196422890321,201
"Tri County Economic Development District",48.5357394,-117.9070033,"Ben Franklin Transit",46.239185,-119.240989,213.543530780243,217
"Tri County Economic Development District",48.5357394,-117.9070033,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,302.850105384554,350
"Tri County Economic Development District",48.5357394,-117.9070033,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,318.906958363159,334
